;SVR;HYBRID;ARIMA;MOEX;;0;0;0;0;;;;;;;
569;4,281614654;4,447695372;4,444256727;3809,61;569;4,281614654;4,447695372;4,444256727;3809,61;0,006309667;0,006309667;0,006309667;;;;
570;4,283777605;4,449858323;4,446419678;3801,37;570;4,283777605;4,449858323;4,446419678;3801,37;0,002162951;0,002162951;0,002162951;;;;
571;4,286366145;4,452446864;4,449008218;3811,21;571;4,286366145;4,452446864;4,449008218;3811,21;0,00258854;0,00258854;0,00258854;;;;
572;4,289740402;4,45582112;4,452382475;3824,07;572;4,289740402;4,45582112;4,452382475;3824,07;0,003374256;0,003374256;0,003374256;;;;
573;4,293160841;4,45924156;4,455802914;3837,15;573;4,293160841;4,45924156;4,455802914;3837,15;0,003420439;0,003420439;0,003420439;;;;
574;4,297294117;4,463374836;4,45993619;3821,29;574;4,297294117;4,463374836;4,45993619;3821,29;0,004133276;0,004133276;0,004133276;;;;
575;4,300054965;4,466135684;4,462697038;3831,84;575;4,300054965;4,466135684;4,462697038;3831,84;0,002760848;0,002760848;0,002760848;;;;
576;4,298418676;4,467771973;4,464333327;3825,57;576;4,298418676;4,467771973;4,464333327;3825,57;-0,00163629;0,00163629;0,00163629;;;;
577;4,307494447;4,476847745;4,473409099;3790,85;577;4,307494447;4,476847745;4,473409099;3790,85;0,009075772;0,009075772;0,009075772;;;;
578;4,320947894;4,490301192;4,486862546;3841,85;578;4,320947894;4,490301192;4,486862546;3841,85;0,013453447;0,013453447;0,013453447;;;;
579;4,325234892;4,494588189;4,491149543;3858,32;579;4,325234892;4,494588189;4,491149543;3858,32;0,004286997;0,004286997;0,004286997;;;;
580;4,323394712;4,496428368;4,492989722;3865,42;580;4,323394712;4,496428368;4,492989722;3865,42;-0,001840179;0,001840179;0,001840179;;;;
581;4,327836662;4,500870318;4,497431672;3882,59;581;4,327836662;4,500870318;4,497431672;3882,59;0,004441949;0,004441949;0,004441949;;;;
582;4,328305421;4,501339077;4,496962913;3884,41;582;4,328305421;4,501339077;4,496962913;3884,41;0,000468759;0,000468759;-0,000468759;;;;
583;4,331057448;4,504091104;4,499714939;3895,1;583;4,331057448;4,504091104;4,499714939;3895,1;0,002752027;0,002752027;0,002752027;;;;
584;4,339791498;4,512825154;4,50844899;3861,08;584;4,339791498;4,512825154;4,50844899;3861,08;0,00873405;0,00873405;0,00873405;;;;
585;4,338297098;4,511330754;4,506954589;3855,31;585;4,338297098;4,511330754;4,506954589;3855,31;-0,001494401;-0,001494401;-0,001494401;;;;
586;4,343562563;4,516596219;4,512220054;3875,61;586;4,343562563;4,516596219;4,512220054;3875,61;0,005265465;0,005265465;0,005265465;;;;
587;4,343196169;4,516962613;4,512586448;3877,03;587;4,343196169;4,516962613;4,512586448;3877,03;-0,000366394;0,000366394;0,000366394;;;;
588;4,354591489;4,528357933;4,523981769;3832,85;588;4,354591489;4,528357933;4,523981769;3832,85;0,011395321;0,011395321;0,011395321;;;;
589;4,363169962;4,536936406;4,532560242;3799,97;589;4,363169962;4,536936406;4,532560242;3799,97;0,008578473;0,008578473;0,008578473;;;;
590;4,371017393;4,544783836;4,540407672;3770,15;590;4,371017393;4,544783836;4,540407672;3770,15;0,00784743;0,00784743;0,00784743;;;;
591;4,391369368;4,565135812;4,560759648;3693,42;591;4,391369368;4,565135812;4,560759648;3693,42;0,020351975;0,020351975;0,020351975;;;;
592;4,394342223;4,562162957;4,557786793;3704,4;592;4,394342223;4,562162957;4,557786793;3704,4;0,002972854;-0,002972854;-0,002972854;;;;
593;4,399352481;4,567173216;4,562797051;3722,96;593;4,399352481;4,567173216;4,562797051;3722,96;0,005010258;0,005010258;0,005010258;;;;
594;4,407808118;4,575628853;4,571252689;3754,44;594;4,407808118;4,575628853;4,571252689;3754,44;0,008455637;0,008455637;0,008455637;;;;
595;4,413108509;4,580929244;4,57655308;3734,54;595;4,413108509;4,580929244;4,57655308;3734,54;0,005300391;0,005300391;0,005300391;;;;
596;4,41727502;4,585095754;4,58071959;3750,1;596;4,41727502;4,585095754;4,58071959;3750,1;0,00416651;0,00416651;0,00416651;;;;
597;4,421808232;4,589628967;4,585252803;3733,1;597;4,421808232;4,589628967;4,585252803;3733,1;0,004533212;0,004533212;0,004533212;;;;
598;4,43498227;4,602803005;4,59842684;3782,28;598;4,43498227;4,602803005;4,59842684;3782,28;0,013174038;0,013174038;0,013174038;;;;
599;4,440812087;4,608632821;4,604256657;3804,33;599;4,440812087;4,608632821;4,604256657;3804,33;0,005829817;0,005829817;0,005829817;;;;
600;4,449420698;4,617241433;4,612865269;3771,58;600;4,449420698;4,617241433;4,612865269;3771,58;0,008608612;0,008608612;0,008608612;;;;
601;4,453800825;4,62162156;4,617245396;3788,1;601;4,453800825;4,62162156;4,617245396;3788,1;0,004380127;0,004380127;0,004380127;;;;
602;4,455276499;4,623097234;4,61872107;3793,69;602;4,455276499;4,623097234;4,61872107;3793,69;0,001475674;0,001475674;0,001475674;;;;
603;4,459739173;4,627559908;4,623183743;3810,62;603;4,459739173;4,627559908;4,623183743;3810,62;0,004462674;0,004462674;0,004462674;;;;
604;4,465809051;4,633629786;4,629253622;3833,75;604;4,465809051;4,633629786;4,629253622;3833,75;0,006069878;0,006069878;0,006069878;;;;
605;4,473214333;4,641035068;4,636658904;3805,36;605;4,473214333;4,641035068;4,636658904;3805,36;0,007405282;0,007405282;0,007405282;;;;
606;4,481032253;4,648852988;4,644476824;3835,11;606;4,481032253;4,648852988;4,644476824;3835,11;0,00781792;0,00781792;0,00781792;;;;
607;4,488127226;4,655947961;4,651571796;3862,32;607;4,488127226;4,655947961;4,651571796;3862,32;0,007094973;0,007094973;0,007094973;;;;
608;4,492023847;4,659844582;4,655468418;3877,37;608;4,492023847;4,659844582;4,655468418;3877,37;0,003896622;0,003896622;0,003896622;;;;
609;4,494987196;4,662807931;4,658431767;3888,86;609;4,494987196;4,662807931;4,658431767;3888,86;0,002963349;0,002963349;0,002963349;;;;
610;4,499065512;4,666886247;4,662510083;3873;610;4,499065512;4,666886247;4,662510083;3873;0,004078316;0,004078316;0,004078316;;;;
611;4,504825905;4,67264664;4,668270475;3895,31;611;4,504825905;4,67264664;4,668270475;3895,31;0,005760392;0,005760392;0,005760392;;;;
612;4,5170714;4,684892135;4,680515971;3943,01;612;4,5170714;4,684892135;4,680515971;3943,01;0,012245495;0,012245495;0,012245495;;;;
613;4,521595862;4,689416597;4,685040433;3925,17;613;4,521595862;4,689416597;4,685040433;3925,17;0,004524462;0,004524462;0,004524462;;;;
614;4,539732656;4,707553391;4,703177227;3853,98;614;4,539732656;4,707553391;4,703177227;3853,98;0,018136794;0,018136794;0,018136794;;;;
615;4,545254221;4,713074956;4,708698792;3832,7;615;4,545254221;4,713074956;4,708698792;3832,7;0,005521565;0,005521565;0,005521565;;;;
616;4,558380738;4,726201473;4,721825308;3883,01;616;4,558380738;4,726201473;4,721825308;3883,01;0,013126517;0,013126517;0,013126517;;;;
617;4,556871599;4,727710611;4,723334447;3888,87;617;4,556871599;4,727710611;4,723334447;3888,87;-0,001509139;0,001509139;0,001509139;;;;
618;4,557445031;4,72713718;4,722761015;3886,64;618;4,557445031;4,72713718;4,722761015;3886,64;0,000573431;-0,000573431;-0,000573431;;;;
619;4,566468249;4,736160398;4,731784233;3851,57;619;4,566468249;4,736160398;4,731784233;3851,57;0,009023218;0,009023218;0,009023218;;;;
620;4,575765756;4,745457905;4,741081741;3887,38;620;4,575765756;4,745457905;4,741081741;3887,38;0,009297507;0,009297507;0,009297507;;;;
621;4,586343574;4,756035723;4,751659559;3928,5;621;4,586343574;4,756035723;4,751659559;3928,5;0,010577818;0,010577818;0,010577818;;;;
622;4,590268737;4,759960886;4,755584721;3913,08;622;4,590268737;4,759960886;4,755584721;3913,08;0,003925162;0,003925162;0,003925162;;;;
623;4,605075487;4,774767636;4,770391472;3971,02;623;4,605075487;4,774767636;4,770391472;3971,02;0,014806751;0,014806751;0,014806751;;;;
624;4,61004902;4,77974117;4,775365005;3990,77;624;4,61004902;4,77974117;4,775365005;3990,77;0,004973533;0,004973533;0,004973533;;;;
625;4,61278784;4,78247999;4,778103825;4001,7;625;4,61278784;4,78247999;4,778103825;4001,7;0,00273882;0,00273882;0,00273882;;;;
626;4,619422521;4,78911467;4,784738506;4028,25;626;4,619422521;4,78911467;4,784738506;4028,25;0,00663468;0,00663468;0,00663468;;;;
627;4,623913304;4,793605454;4,789229289;4010,16;627;4,623913304;4,793605454;4,789229289;4010,16;0,004490784;0,004490784;0,004490784;;;;
628;4,622115371;4,79180752;4,787431356;4017,37;628;4,622115371;4,79180752;4,787431356;4017,37;-0,001797933;-0,001797933;-0,001797933;;;;
629;4,628042134;4,797734283;4,793358119;3993,56;629;4,628042134;4,797734283;4,793358119;3993,56;0,005926763;0,005926763;0,005926763;;;;
630;4,630320803;4,800012952;4,795636788;4002,66;630;4,630320803;4,800012952;4,795636788;4002,66;0,002278669;0,002278669;0,002278669;;;;
631;4,639939406;4,809631556;4,805255391;4041,16;631;4,639939406;4,809631556;4,805255391;4041,16;0,009618604;0,009618604;0,009618604;;;;
632;4,643240439;4,812932588;4,808556424;4054,5;632;4,643240439;4,812932588;4,808556424;4054,5;0,003301032;0,003301032;0,003301032;;;;
633;4,648671441;4,818363591;4,813987426;4076,52;633;4,648671441;4,818363591;4,813987426;4076,52;0,005431003;0,005431003;0,005431003;;;;
634;4,654183496;4,823875645;4,819499481;4054,05;634;4,654183496;4,823875645;4,819499481;4054,05;0,005512054;0,005512054;0,005512054;;;;
635;4,661146903;4,830839052;4,826462888;4025,82;635;4,661146903;4,830839052;4,826462888;4025,82;0,006963407;0,006963407;0,006963407;;;;
636;4,675109276;4,844801425;4,840425261;3969,61;636;4,675109276;4,844801425;4,840425261;3969,61;0,013962373;0,013962373;0,013962373;;;;
637;4,675328441;4,84502059;4,840644426;3970,48;637;4,675328441;4,84502059;4,840644426;3970,48;0,000219165;0,000219165;0,000219165;;;;
638;4,690565893;4,860258042;4,855881878;4030,98;638;4,690565893;4,860258042;4,855881878;4030,98;0,015237452;0,015237452;0,015237452;;;;
639;4,695815237;4,865507386;4,861131222;4052,14;639;4,695815237;4,865507386;4,861131222;4052,14;0,005249344;0,005249344;0,005249344;;;;
640;4,699247991;4,86894014;4,864563976;4038,23;640;4,699247991;4,86894014;4,864563976;4038,23;0,003432754;0,003432754;0,003432754;;;;
641;4,70999775;4,879689899;4,875313735;4081,64;641;4,70999775;4,879689899;4,875313735;4081,64;0,010749759;0,010749759;0,010749759;;;;
642;4,712041047;4,881733196;4,877357032;4073,3;642;4,712041047;4,881733196;4,877357032;4073,3;0,002043296;0,002043296;0,002043296;;;;
643;4,715706379;4,878067863;4,873691699;4058,37;643;4,715706379;4,878067863;4,873691699;4058,37;0,003665333;-0,003665333;-0,003665333;;;;
644;4,723100974;4,885462457;4,881086293;4088,38;644;4,723100974;4,885462457;4,881086293;4088,38;0,007394594;0,007394594;0,007394594;;;;
645;4,722760986;4,885122469;4,880746305;4086,99;645;4,722760986;4,885122469;4,880746305;4086,99;-0,000339988;-0,000339988;-0,000339988;;;;
646;4,729707418;4,892068902;4,887692738;4115,38;646;4,729707418;4,892068902;4,887692738;4115,38;0,006946432;0,006946432;0,006946432;;;;
647;4,743684256;4,90604574;4,901669576;4172,9;647;4,743684256;4,90604574;4,901669576;4172,9;0,013976838;0,013976838;0,013976838;;;;
648;4,748484275;4,910845759;4,906469595;4192,93;648;4,748484275;4,910845759;4,906469595;4192,93;0,004800019;0,004800019;0,004800019;;;;
649;4,754840213;4,917201696;4,912825532;4219,58;649;4,754840213;4,917201696;4,912825532;4219,58;0,006355937;0,006355937;0,006355937;;;;
650;4,760362089;4,922723573;4,918347409;4242,88;650;4,760362089;4,922723573;4,918347409;4242,88;0,005521877;0,005521877;0,005521877;;;;
651;4,767159359;4,929520843;4,925144679;4271,72;651;4,767159359;4,929520843;4,925144679;4271,72;0,00679727;0,00679727;0,00679727;;;;
652;4,769013413;4,931374897;4,926998733;4263,8;652;4,769013413;4,931374897;4,926998733;4263,8;0,001854054;0,001854054;0,001854054;;;;
653;4,780897179;4,943258663;4,938882498;4213,13;653;4,780897179;4,943258663;4,938882498;4213,13;0,011883766;0,011883766;0,011883766;;;;
654;4,793486394;4,955847878;4,951471713;4266,17;654;4,793486394;4,955847878;4,951471713;4266,17;0,012589215;0,012589215;0,012589215;;;;
655;4,794506044;4,954828228;4,950452063;4261,82;655;4,794506044;4,954828228;4,950452063;4261,82;0,00101965;-0,00101965;-0,00101965;;;;
656;4,797671358;4,957993542;4,953617378;4248,33;656;4,797671358;4,957993542;4,953617378;4248,33;0,003165314;0,003165314;0,003165314;;;;
657;4,803963242;4,964285426;4,959909262;4275,06;657;4,803963242;4,964285426;4,959909262;4275,06;0,006291884;0,006291884;0,006291884;;;;
658;4,806877821;4,967200005;4,962823841;4287,52;658;4,806877821;4,967200005;4,962823841;4287,52;0,002914579;0,002914579;0,002914579;;;;
659;4,822945385;4,983267569;4,978891404;4218,63;659;4,822945385;4,983267569;4,978891404;4218,63;0,016067564;0,016067564;0,016067564;;;;
660;4,817808646;4,988404307;4,984028143;4196,96;660;4,817808646;4,988404307;4,984028143;4196,96;-0,005136739;0,005136739;0,005136739;;;;
661;4,831632938;5,002228599;4,997852435;4254,98;661;4,831632938;5,002228599;4,997852435;4254,98;0,013824292;0,013824292;0,013824292;;;;
662;4,82714173;4,997737391;4,993361227;4235,87;662;4,82714173;4,997737391;4,993361227;4235,87;-0,004491208;-0,004491208;-0,004491208;;;;
663;4,828638471;4,999234132;4,994857968;4229,53;663;4,828638471;4,999234132;4,994857968;4229,53;0,001496741;0,001496741;0,001496741;;;;
664;4,842320842;5,012916504;5,008540339;4171,66;664;4,842320842;5,012916504;5,008540339;4171,66;0,013682371;0,013682371;0,013682371;;;;
665;4,849138272;5,019733934;5,015357769;4143,22;665;4,849138272;5,019733934;5,015357769;4143,22;0,00681743;0,00681743;0,00681743;;;;
666;4,868029376;5,038625038;5,034248873;4221,49;666;4,868029376;5,038625038;5,034248873;4221,49;0,018891104;0,018891104;0,018891104;;;;
667;4,871336266;5,035318148;5,030941984;4207,53;667;4,871336266;5,035318148;5,030941984;4207,53;0,003306889;-0,003306889;-0,003306889;;;;
668;4,876721848;5,040703731;5,036327567;4184,87;668;4,876721848;5,040703731;5,036327567;4184,87;0,005385583;0,005385583;0,005385583;;;;
669;4,874306003;5,043119577;5,038743412;4174,76;669;4,874306003;5,043119577;5,038743412;4174,76;-0,002415846;0,002415846;0,002415846;;;;
670;4,884728159;5,053541733;5,049165568;4218,27;670;4,884728159;5,053541733;5,049165568;4218,27;0,010422156;0,010422156;0,010422156;;;;
671;4,892062919;5,060876493;5,056500329;4187,33;671;4,892062919;5,060876493;5,056500329;4187,33;0,00733476;0,00733476;0,00733476;;;;
672;4,89561172;5,064425294;5,060049129;4172,47;672;4,89561172;5,064425294;5,060049129;4172,47;0,003548801;0,003548801;0,003548801;;;;
673;4,898571597;5,067385171;5,063009007;4184,82;673;4,898571597;5,067385171;5,063009007;4184,82;0,002959877;0,002959877;0,002959877;;;;
674;4,919504397;5,088317971;5,083941807;4097,22;674;4,919504397;5,088317971;5,083941807;4097,22;0,0209328;0,0209328;0,0209328;;;;
675;4,93244976;5,101263334;5,09688717;4150,26;675;4,93244976;5,101263334;5,09688717;4150,26;0,012945363;0,012945363;0,012945363;;;;
676;4,940273366;5,10908694;5,104710776;4117,79;676;4,940273366;5,10908694;5,104710776;4117,79;0,007823606;0,007823606;0,007823606;;;;
677;4,947857532;5,116671106;5,112294941;4149,02;677;4,947857532;5,116671106;5,112294941;4149,02;0,007584165;0,007584165;0,007584165;;;;
678;4,962130782;5,130944356;5,126568191;4089,8;678;4,962130782;5,130944356;5,126568191;4089,8;0,01427325;0,01427325;0,01427325;;;;
679;4,979107162;5,147920736;5,143544572;4020,37;679;4,979107162;5,147920736;5,143544572;4020,37;0,01697638;0,01697638;0,01697638;;;;
680;5,012586668;5,181400242;5,177024077;3885,77;680;5,012586668;5,181400242;5,177024077;3885,77;0,033479506;0,033479506;0,033479506;;;;
681;5,022010797;5,171976112;5,167599948;3922,39;681;5,022010797;5,171976112;5,167599948;3922,39;0,00942413;-0,00942413;-0,00942413;;;;
682;5,031581493;5,181546807;5,177170643;3959,93;682;5,031581493;5,181546807;5,177170643;3959,93;0,009570695;0,009570695;0,009570695;;;;
683;5,028523358;5,178488673;5,174112508;3947,82;683;5,028523358;5,178488673;5,174112508;3947,82;-0,003058135;-0,003058135;-0,003058135;;;;
684;5,055062055;5,20502737;5,200651206;3843,05;684;5,055062055;5,20502737;5,200651206;3843,05;0,026538697;0,026538697;0,026538697;;;;
685;5,076016766;5,22598208;5,221605916;3923,58;685;5,076016766;5,22598208;5,221605916;3923,58;0,02095471;0,02095471;0,02095471;;;;
686;5,084424903;5,217573943;5,213197779;3890,59;686;5,084424903;5,217573943;5,213197779;3890,59;0,008408137;-0,008408137;-0,008408137;;;;
687;5,096184045;5,229333085;5,224956921;3936,34;687;5,096184045;5,229333085;5,224956921;3936,34;0,011759142;0,011759142;0,011759142;;;;
;2,506103985;2,60256872;2,602394408;;;;;;;0,007407244;0,007600775;0,007594414;;0,740724425;0,760077483;0,759441413
;1,598761056;1,643532437;1,641321179;;;;;;;0,009291694;0,009128798;0,009134098;;0,929169439;0,912879771;0,913409768
;688;;;;;;;;;607;627;627;;60700;62700;62700
;;;;;;;;;;0,882267442;0,911337209;0,911337209;;88,22674419;91,13372093;91,13372093
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;0,740724425;0,760077483;0,759441413;;
;;;;;;;;;;;;0,929169439;0,912879771;0,913409768;;
;;;;;;;;;;;;88,22674419;91,13372093;91,13372093;;
